Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,203,57,126,34,1,25
4,237,62,147,34,3,0
5,229,70,135,41,2,10
6,224,61,140,38,3,15
7,234,73,152,33,4,10
8,220,88,142,47,1,10
9,230,77,141,35,1,10
10,206,81,138,48,2,15
11,277,86,139,43,3,10
12,228,74,150,43,3,5
13,260,92,159,46,5,15
14,245,93,123,39,3,15
15,239,106,152,53,6,30
16,207,130,160,41,6,25
17,219,107,166,57,4,30
18,250,104,143,53,3,10
19,226,117,169,48,10,15
20,219,107,133,50,8,50
21,212,104,148,63,1,15
22,232,119,135,54,4,35
23,236,132,147,45,7,10
24,260,141,151,53,5,40
25,224,119,147,59,3,40
26,223,135,147,46,8,10
27,233,126,146,45,11,40
