Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,216,66,118,33,1,15
4,217,76,145,33,2,20
5,219,76,127,44,1,5
6,239,71,136,40,2,5
7,220,80,150,31,3,20
8,219,90,133,45,3,10
9,233,83,152,42,1,10
10,226,85,125,34,3,5
11,239,83,140,43,3,10
12,218,90,153,39,2,25
13,240,104,140,51,9,20
14,242,77,169,47,4,30
15,235,103,156,39,9,20
16,264,108,143,40,4,25
17,251,116,163,48,3,25
18,220,125,159,58,6,15
19,235,102,161,46,4,20
20,235,98,154,57,7,15
21,241,109,149,49,4,45
22,261,117,178,46,3,35
23,218,146,161,56,10,20
24,264,139,148,50,2,30
25,265,127,147,50,7,20
26,231,129,173,37,6,15
27,272,159,150,48,3,15
