Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,213,62,139,40,1,20
4,195,75,135,45,1,5
5,251,60,161,35,4,5
6,254,77,125,48,3,30
7,257,81,120,52,1,5
8,234,69,129,50,0,15
9,244,77,120,40,1,0
10,243,94,136,40,4,5
11,240,87,152,45,7,20
12,239,84,137,28,8,15
13,239,101,135,51,3,40
14,213,96,160,45,2,25
15,261,99,129,40,6,10
16,254,101,139,43,6,25
17,236,114,140,43,2,25
18,281,133,144,32,7,15
19,239,97,151,45,9,30
20,265,129,157,36,9,15
21,250,109,170,60,7,35
22,262,122,161,50,6,45
23,264,147,161,44,8,50
24,244,131,139,55,8,30
25,283,152,166,40,17,15
26,245,138,158,53,8,60
27,234,163,164,45,12,50
