Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,200,60,144,28,1,15
4,193,65,130,40,0,0
5,220,82,129,32,0,0
6,217,75,130,52,1,0
7,228,71,132,49,2,10
8,219,66,129,42,3,5
9,227,75,140,40,1,15
10,251,83,150,44,7,5
11,240,90,148,38,4,25
12,235,67,142,39,4,20
13,254,107,146,51,2,10
14,239,102,147,48,6,20
15,229,98,136,42,5,30
16,247,93,154,45,5,15
17,246,109,161,41,6,30
18,229,107,138,42,5,20
19,237,108,156,46,4,15
20,269,110,176,73,10,20
21,261,118,173,46,10,50
22,263,137,172,46,7,35
23,242,124,151,39,8,55
24,272,138,162,46,6,40
25,260,125,151,46,8,40
26,246,122,174,44,7,45
27,279,149,163,49,10,25
