Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,193,77,138,43,3,25
4,220,69,146,40,3,30
5,240,73,132,39,0,20
6,200,82,135,35,2,0
7,236,70,141,42,2,0
8,273,68,129,50,1,20
9,262,66,177,49,3,15
10,244,86,144,43,5,5
11,241,88,156,43,6,15
12,254,105,147,41,2,25
13,259,97,159,47,5,15
14,249,102,145,42,5,35
15,272,96,165,43,6,15
16,276,99,144,43,6,15
17,277,130,135,41,6,40
18,276,122,164,51,2,20
19,283,117,134,61,5,25
20,249,127,189,34,7,20
21,231,121,179,37,6,35
22,250,130,166,37,8,25
23,280,152,153,49,7,20
24,250,122,165,46,13,45
25,255,134,167,40,10,50
26,239,143,155,56,9,55
27,254,147,160,65,13,60
