Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,211,74,112,42,1,10
4,201,60,131,53,0,5
5,226,66,145,42,1,5
6,224,78,117,47,8,10
7,201,70,135,42,4,15
8,237,71,122,53,2,10
9,237,84,130,30,3,25
10,246,88,140,44,3,15
11,240,92,135,50,2,15
12,237,81,141,37,5,15
13,246,93,159,30,4,15
14,232,108,149,47,3,15
15,243,88,151,38,1,20
16,249,106,132,46,5,5
17,255,112,144,41,4,40
18,245,106,157,43,8,10
19,253,99,173,49,6,35
20,206,124,157,47,2,15
21,239,106,186,45,6,10
22,236,124,133,52,6,50
23,234,115,155,49,7,5
24,225,121,145,35,5,35
25,240,146,139,51,3,30
26,229,138,164,57,3,30
27,246,146,145,50,8,25
