Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,208,66,140,52,1,10
4,214,74,134,41,2,10
5,238,74,133,43,6,20
6,222,70,138,45,4,15
7,208,94,147,32,1,20
8,262,72,156,34,1,5
9,222,102,134,43,6,10
10,269,80,129,36,0,15
11,228,91,178,44,6,15
12,239,80,160,42,5,20
13,255,107,167,42,5,25
14,243,94,144,55,2,20
15,272,103,139,57,7,30
16,243,100,144,41,11,20
17,228,115,159,42,7,35
18,238,102,155,47,7,40
19,265,116,143,34,2,35
20,237,119,165,53,6,20
21,258,132,173,46,12,25
22,277,128,158,45,9,45
23,286,146,166,46,8,50
24,258,147,156,46,9,30
25,270,132,148,45,6,60
26,267,158,172,51,11,45
27,241,152,161,51,10,40
