Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,223,70,124,42,0,30
4,234,55,126,38,2,5
5,235,72,117,42,2,15
6,225,81,135,49,4,10
7,222,81,155,33,0,10
8,238,77,136,50,6,10
9,238,109,133,47,3,20
10,236,74,162,38,2,20
11,222,80,144,41,6,5
12,273,80,162,32,3,25
13,233,84,152,30,6,10
14,258,108,140,49,6,35
15,269,93,164,52,7,20
16,259,106,168,48,4,45
17,268,126,163,46,9,50
18,258,103,154,41,6,20
19,255,121,177,44,8,30
20,284,104,167,46,6,40
21,263,125,156,48,7,15
22,277,139,142,58,6,15
23,255,130,174,60,12,45
24,270,140,173,54,8,40
25,267,135,165,53,12,65
26,268,128,163,50,16,40
27,281,142,170,52,18,55
