Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,216,65,118,34,1,15
4,220,62,124,56,0,0
5,194,74,139,47,2,5
6,221,58,125,33,0,10
7,195,78,141,42,1,5
8,235,57,134,34,1,10
9,236,64,137,36,1,0
10,234,73,137,50,2,5
11,228,80,155,49,3,15
12,247,86,134,55,6,5
13,215,87,128,42,2,30
14,248,108,174,43,2,15
15,241,96,165,47,3,10
16,259,106,148,31,5,5
17,254,125,158,46,3,30
18,229,114,137,52,6,25
19,232,106,124,43,4,20
20,242,109,127,61,2,10
21,227,135,157,41,3,10
22,234,113,133,50,8,20
23,247,138,161,44,5,40
24,261,130,144,34,6,30
25,220,126,140,40,5,30
26,228,132,154,35,6,25
27,228,134,157,46,11,20
