Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,209,63,115,50,2,20
4,197,55,149,44,0,10
5,203,67,154,36,4,0
6,224,70,136,36,3,20
7,219,85,124,42,1,10
8,247,70,126,42,6,10
9,229,81,162,48,7,15
10,252,86,131,49,3,20
11,251,76,160,33,3,30
12,280,90,149,58,9,10
13,281,100,146,37,7,35
14,275,97,149,49,1,30
15,283,103,159,41,7,35
16,281,99,161,38,8,25
17,258,108,154,40,10,30
18,238,115,158,34,3,40
19,258,124,172,56,9,15
20,264,120,161,52,9,40
21,288,137,163,54,6,35
22,278,133,155,47,7,15
23,288,121,166,41,9,40
24,252,138,165,50,9,45
25,282,151,173,42,10,35
26,248,134,172,39,3,55
27,277,151,163,59,8,50
