Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,229,52,140,39,1,20
4,231,73,121,29,2,5
5,191,79,138,45,0,20
6,219,73,148,45,4,0
7,223,68,162,40,5,10
8,236,86,136,44,0,25
9,238,82,135,47,3,5
10,229,90,158,46,5,10
11,239,79,138,52,1,15
12,231,66,125,36,5,5
13,274,96,144,49,4,15
14,255,99,143,49,5,20
15,247,90,159,32,3,40
16,245,109,158,61,4,10
17,240,99,166,63,8,30
18,241,107,149,48,10,5
19,256,109,167,51,6,45
20,242,116,151,44,3,30
21,241,104,147,50,9,25
22,238,128,152,44,3,50
23,219,118,160,52,4,25
24,241,126,136,56,15,25
25,241,119,147,39,7,50
26,242,128,148,45,5,30
27,247,146,144,52,9,60
