Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,191,75,118,39,1,15
4,212,73,146,38,0,20
5,223,70,137,41,2,5
6,224,69,135,44,4,0
7,208,85,145,46,2,20
8,221,67,106,37,2,15
9,222,78,154,35,2,10
10,243,78,139,49,2,15
11,215,87,127,40,2,15
12,228,108,139,33,2,5
13,213,100,138,41,4,20
14,227,97,137,30,4,0
15,235,108,138,50,2,20
16,219,94,162,39,3,15
17,266,104,141,49,3,5
18,210,102,158,63,3,5
19,243,124,163,30,3,40
20,251,122,155,41,2,10
21,240,108,145,40,11,10
22,248,139,127,44,8,35
23,242,113,174,42,3,35
24,232,129,151,52,7,30
25,260,117,161,47,5,30
26,226,158,144,41,4,20
27,233,129,152,63,14,35
