Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,206,66,142,33,1,20
4,211,77,154,36,4,15
5,220,70,125,49,2,15
6,201,87,121,65,4,10
7,247,69,121,52,4,15
8,269,78,150,41,7,15
9,273,91,130,55,3,20
10,232,76,145,36,0,30
11,280,79,139,42,7,0
12,244,82,139,49,6,30
13,233,98,152,46,9,40
14,237,100,161,43,1,35
15,265,106,162,55,7,20
16,239,113,172,43,4,25
17,261,106,175,41,9,30
18,251,129,182,49,12,20
19,240,138,190,51,9,50
20,251,123,168,62,9,40
21,248,120,169,49,10,20
22,267,119,142,46,4,50
23,285,132,176,47,8,35
24,241,156,158,53,6,45
25,308,131,162,43,8,15
26,293,134,159,52,8,50
27,275,149,193,44,10,60
