Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,184,60,150,29,2,5
4,231,56,140,45,2,15
5,222,53,128,42,2,5
6,208,71,124,37,5,20
7,252,82,139,28,2,15
8,225,94,124,55,2,15
9,247,79,114,44,4,5
10,256,96,137,46,2,20
11,266,83,156,38,4,10
12,268,95,133,45,7,15
13,256,85,154,45,3,40
14,275,91,146,52,4,15
15,223,94,164,48,10,15
16,254,111,150,42,5,35
17,276,120,164,50,8,30
18,258,133,163,48,13,40
19,251,113,158,44,12,45
20,277,118,162,50,11,55
21,286,121,165,41,13,55
22,265,119,169,49,13,50
23,279,114,147,46,8,60
24,298,149,179,48,10,35
25,270,138,192,52,12,65
26,292,126,137,49,11,60
27,263,170,156,53,13,55
