Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,183,67,115,28,1,35
4,229,64,124,40,1,10
5,249,81,149,37,1,10
6,192,69,139,48,1,5
7,225,66,139,49,2,0
8,233,77,125,38,3,5
9,233,88,147,51,5,5
10,225,87,131,50,2,30
11,225,81,139,42,1,10
12,265,78,140,46,4,10
13,272,85,153,47,4,15
14,250,107,137,39,3,15
15,240,111,145,51,6,25
16,266,100,133,44,4,5
17,258,106,127,38,6,30
18,236,101,150,48,4,15
19,264,125,127,42,7,30
20,260,128,159,55,6,60
21,262,131,147,55,6,20
22,240,114,173,43,7,35
23,256,152,168,37,10,25
24,249,125,169,39,10,35
25,245,144,164,58,14,40
26,271,140,163,30,15,75
27,272,131,173,57,12,65
