Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,209,77,136,37,2,5
4,230,73,177,37,1,20
5,250,70,138,32,1,10
6,250,72,148,49,2,5
7,231,71,115,50,5,5
8,216,96,136,40,3,20
9,245,78,158,40,4,20
10,246,89,131,46,3,15
11,243,94,162,43,5,15
12,258,86,137,49,2,15
13,238,100,177,42,6,15
14,249,91,159,53,5,20
15,252,108,152,57,1,35
16,269,115,148,43,7,15
17,228,102,170,33,6,20
18,297,104,138,46,7,45
19,273,128,173,36,5,15
20,280,137,170,39,8,30
21,282,139,141,42,6,15
22,267,145,133,46,9,25
23,271,135,145,39,9,45
24,261,127,172,46,7,35
25,236,136,178,51,9,40
26,247,121,158,47,9,35
27,277,140,154,42,16,70
