Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,199,60,148,38,2,10
4,241,61,124,39,0,5
5,212,90,141,50,0,5
6,223,82,130,33,7,10
7,215,84,133,45,4,35
8,239,65,142,48,0,5
9,231,80,148,37,4,5
10,234,83,153,39,3,30
11,237,78,119,44,2,5
12,258,79,146,46,8,15
13,228,79,132,52,3,60
14,246,101,158,53,3,10
15,210,106,152,45,8,10
16,242,97,137,36,5,15
17,262,103,148,50,6,30
18,234,115,147,43,6,20
19,223,101,172,47,2,30
20,238,116,145,58,2,30
21,257,120,158,44,2,10
22,236,113,157,51,14,20
23,243,122,149,49,6,45
24,228,121,158,41,7,35
25,254,151,163,34,8,25
26,236,147,155,53,9,50
27,271,148,141,52,6,45
