Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,193,78,127,43,0,10
4,185,60,139,53,1,0
5,248,69,137,32,0,5
6,208,76,120,40,4,5
7,242,74,132,46,3,10
8,239,73,120,47,0,10
9,269,82,126,55,6,0
10,222,79,136,45,6,20
11,241,79,143,45,1,30
12,234,86,155,38,1,10
13,240,82,138,41,6,15
14,245,90,158,51,4,15
15,191,109,159,39,4,25
16,219,103,156,38,5,20
17,228,98,152,47,5,20
18,230,101,138,37,5,20
19,258,127,154,47,6,30
20,231,121,148,48,6,50
21,262,120,135,50,7,25
22,238,123,146,37,3,20
23,221,129,157,43,7,25
24,239,140,158,59,6,35
25,253,140,145,46,6,15
26,235,134,151,43,4,40
27,260,134,150,59,8,20
