Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,209,68,134,39,1,25
4,219,64,131,39,0,15
5,206,64,155,37,2,0
6,217,73,127,57,1,5
7,241,61,134,47,6,0
8,238,79,149,40,0,20
9,225,74,143,45,5,15
10,269,84,155,36,4,20
11,267,101,139,48,7,10
12,248,89,149,47,6,30
13,278,97,171,40,6,35
14,226,92,144,48,4,25
15,258,108,157,49,4,40
16,255,100,143,47,5,15
17,258,117,194,48,4,20
18,239,92,160,52,2,20
19,280,100,158,43,5,10
20,268,101,186,49,6,30
21,264,145,167,50,10,15
22,238,124,154,71,5,25
23,248,134,144,41,8,35
24,272,123,163,58,10,55
25,266,152,159,39,6,35
26,249,152,176,62,5,25
27,242,126,158,54,10,35
