Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,208,66,140,52,1,10
4,212,74,133,41,2,10
5,238,74,133,43,6,20
6,221,70,135,45,4,15
7,202,94,146,32,2,20
8,258,72,152,34,1,10
9,217,102,133,43,3,10
10,262,80,126,36,0,10
11,221,91,175,44,6,5
12,231,80,155,42,5,20
13,245,106,169,42,5,25
14,241,91,140,55,2,20
15,262,103,130,57,6,30
16,236,101,145,38,9,20
17,220,115,152,42,7,30
18,228,103,153,47,6,40
19,257,111,138,34,2,35
20,226,117,162,53,6,20
21,253,130,169,45,10,20
22,270,127,155,45,8,40
23,278,146,159,46,7,45
24,254,146,153,45,9,20
25,263,129,148,44,6,60
26,261,156,166,50,10,45
27,232,148,158,50,10,35
