Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,184,50,135,42,2,10
4,189,66,144,44,2,10
5,218,66,125,40,1,10
6,200,75,145,42,1,5
7,200,74,142,47,1,20
8,206,70,143,39,2,0
9,234,87,148,43,2,0
10,214,77,153,43,4,5
11,197,72,130,39,3,20
12,231,76,152,36,1,15
13,198,97,124,44,4,30
14,220,86,154,38,5,20
15,226,89,141,38,9,20
16,239,110,137,42,2,40
17,255,98,151,45,3,25
18,215,104,149,40,7,5
19,195,100,160,49,2,20
20,220,110,142,41,1,20
21,212,107,152,57,8,15
22,229,132,155,41,4,10
23,224,128,148,49,7,40
24,244,111,151,42,3,30
25,236,137,168,48,8,10
26,193,125,169,50,8,35
27,220,121,143,49,9,45
