Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,194,83,153,42,5,20
4,210,61,125,39,4,25
5,206,78,124,33,1,10
6,222,73,134,41,2,10
7,227,70,121,37,1,5
8,229,59,137,41,4,5
9,210,92,132,47,6,15
10,253,95,138,40,3,20
11,248,90,144,41,5,25
12,257,96,127,44,4,30
13,239,82,164,35,3,10
14,254,76,135,46,5,10
15,255,97,137,46,9,15
16,245,98,167,42,3,45
17,268,100,156,39,6,30
18,258,104,161,62,5,25
19,256,106,177,45,7,25
20,236,116,159,43,12,30
21,262,119,161,44,7,35
22,266,129,158,52,10,60
23,272,116,149,60,4,25
24,253,125,164,51,7,40
25,277,129,158,54,8,25
26,262,142,156,51,10,30
27,256,148,179,59,10,35
