Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,183,75,141,31,5,15
4,233,66,138,37,3,30
5,220,70,133,47,4,30
6,234,67,140,38,5,20
7,219,77,141,40,4,15
8,252,55,123,50,3,20
9,246,77,157,45,0,0
10,242,94,142,37,3,10
11,237,86,145,37,3,20
12,243,98,145,31,6,20
13,234,102,157,60,11,20
14,227,85,148,44,8,40
15,251,109,162,57,5,60
16,253,84,130,48,7,10
17,273,99,139,36,6,25
18,266,124,163,53,12,40
19,258,98,160,31,6,55
20,253,138,155,45,12,25
21,260,121,160,38,9,50
22,277,119,166,43,4,50
23,269,133,148,41,10,30
24,259,145,151,48,7,50
25,264,148,157,48,10,25
26,304,135,167,53,14,45
27,289,143,168,40,10,55
