Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,178,39,119,35,1,10
4,242,65,141,36,3,5
5,216,67,143,43,1,15
6,210,66,133,38,3,10
7,274,67,128,46,1,20
8,263,81,146,41,2,15
9,235,60,138,44,2,5
10,247,84,150,42,1,5
11,242,83,133,40,7,10
12,256,74,141,37,2,15
13,253,86,163,45,7,25
14,275,100,162,42,4,25
15,277,109,135,33,3,20
16,260,117,164,42,5,20
17,262,113,154,48,2,35
18,266,108,147,52,2,0
19,264,109,166,44,7,10
20,248,111,161,51,6,30
21,266,139,163,64,7,35
22,278,126,172,42,6,25
23,267,123,161,53,4,50
24,270,113,157,41,12,25
25,255,153,181,57,10,40
26,250,158,159,35,7,40
27,275,136,172,52,10,45
