Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,241,59,144,37,1,20
4,248,65,147,37,1,0
5,206,66,132,44,1,0
6,206,68,114,45,2,15
7,227,73,137,39,3,15
8,211,80,146,40,2,10
9,241,84,130,61,0,15
10,276,86,134,42,2,5
11,241,101,160,37,3,10
12,229,83,134,35,4,15
13,228,84,137,46,4,15
14,258,87,162,35,8,15
15,277,87,167,54,6,15
16,246,109,166,52,6,25
17,254,110,144,40,5,30
18,243,98,152,34,4,35
19,227,119,144,41,8,35
20,261,130,152,56,5,15
21,264,129,158,63,4,40
22,258,125,185,51,9,40
23,276,153,147,58,3,35
24,257,144,149,57,12,20
25,256,126,143,60,11,45
26,253,145,155,46,8,50
27,260,147,164,41,9,75
