Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,222,59,134,38,3,15
4,237,75,134,37,3,25
5,226,55,147,31,3,25
6,235,78,130,47,2,20
7,217,61,150,51,1,5
8,276,79,138,39,2,10
9,256,88,152,46,1,15
10,246,81,154,48,3,10
11,237,96,141,56,5,10
12,233,93,157,43,6,20
13,245,86,137,44,1,35
14,272,101,165,37,3,0
15,261,101,170,46,4,5
16,266,106,174,48,8,10
17,249,99,154,39,7,35
18,273,125,141,37,9,45
19,239,128,144,51,8,35
20,283,120,148,42,12,65
21,245,133,167,51,5,35
22,266,143,149,55,8,25
23,269,133,140,52,6,25
24,263,141,163,58,6,40
25,255,130,135,52,6,40
26,271,131,151,54,1,25
27,251,138,174,63,15,20
