Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,237,68,128,31,3,5
4,218,72,150,42,2,30
5,225,71,128,40,1,15
6,232,63,145,41,1,0
7,215,74,118,45,2,15
8,234,76,140,47,3,10
9,232,74,172,40,3,10
10,227,80,153,45,4,10
11,257,95,128,47,0,15
12,215,87,128,39,4,0
13,244,97,139,52,3,10
14,252,106,146,44,3,30
15,253,100,140,40,7,25
16,234,97,149,46,7,20
17,268,101,157,30,4,15
18,253,110,160,39,6,35
19,233,113,152,59,7,30
20,239,118,144,36,7,35
21,237,118,163,45,5,40
22,240,127,154,32,2,15
23,252,121,151,45,7,25
24,243,124,160,45,6,30
25,235,133,152,49,3,30
26,256,137,174,53,10,20
27,254,156,176,57,11,40
