Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,223,61,139,39,2,5
4,227,69,136,40,2,10
5,215,67,139,43,1,10
6,205,70,142,45,2,0
7,224,64,123,36,2,15
8,217,82,151,39,2,15
9,242,75,122,41,2,10
10,225,90,142,39,4,25
11,232,76,120,42,3,10
12,230,83,123,45,4,15
13,224,88,138,45,5,20
14,232,98,125,37,5,35
15,252,82,132,39,3,30
16,230,91,158,42,2,10
17,233,117,134,37,1,10
18,254,96,164,41,6,15
19,232,119,129,42,5,10
20,233,122,165,36,5,25
21,223,114,161,45,6,40
22,245,112,167,44,5,20
23,232,144,170,54,4,25
24,242,153,127,57,2,25
25,242,123,144,47,7,20
26,241,124,157,50,4,5
27,253,148,159,55,7,10
