Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,206,76,143,45,0,15
4,214,70,144,44,2,5
5,205,83,152,39,1,10
6,223,63,153,35,2,5
7,228,60,153,41,2,5
8,237,78,148,44,4,10
9,249,79,140,31,2,10
10,242,91,155,48,3,20
11,261,90,139,46,4,10
12,254,106,157,42,5,10
13,258,100,159,48,10,15
14,243,108,175,56,5,40
15,273,102,154,42,4,25
16,255,111,163,49,5,25
17,252,115,170,50,7,35
18,263,118,147,41,11,20
19,232,133,148,50,9,45
20,250,121,146,44,6,25
21,243,112,136,48,7,35
22,283,109,172,49,14,45
23,275,148,181,48,6,65
24,246,132,182,56,10,45
25,284,139,157,51,11,30
26,291,150,148,54,14,40
27,251,147,146,56,11,55
