Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,218,58,145,34,1,30
4,210,68,151,51,4,0
5,239,72,138,49,3,15
6,202,58,128,39,2,20
7,226,70,143,47,1,5
8,243,92,141,46,4,0
9,251,85,124,46,7,20
10,243,72,140,45,2,25
11,232,78,119,41,2,25
12,257,88,111,52,8,25
13,246,82,105,37,6,30
14,251,97,122,46,5,15
15,266,83,116,50,10,35
16,265,112,112,48,6,40
17,258,94,115,51,7,25
18,251,128,154,41,4,40
19,244,110,112,34,5,25
20,231,125,114,45,2,10
21,262,115,110,37,5,20
22,255,118,89,41,8,20
23,255,121,107,36,11,35
24,264,122,88,40,3,30
25,262,143,127,35,8,35
26,278,161,110,38,11,40
27,258,145,106,41,11,25
