Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,222,60,128,34,2,30
4,238,51,141,36,2,5
5,231,67,151,40,1,10
6,215,81,121,42,4,15
7,219,69,141,34,2,20
8,229,66,166,39,3,0
9,226,82,138,39,3,15
10,222,86,160,37,3,20
11,271,86,159,40,6,15
12,273,114,145,58,5,25
13,253,97,164,42,3,20
14,252,97,149,42,3,20
15,261,105,132,46,5,25
16,246,107,164,46,6,25
17,256,118,134,40,3,15
18,252,108,162,41,2,25
19,228,120,151,61,9,10
20,280,111,130,51,5,25
21,245,132,164,56,8,25
22,280,143,146,37,11,35
23,232,133,145,37,2,50
24,262,136,163,62,9,15
25,278,165,152,54,8,30
26,266,127,158,50,10,35
27,269,159,155,46,8,50
