Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,201,62,111,40,2,10
4,220,67,142,37,3,0
5,213,64,121,31,1,15
6,220,58,136,34,2,5
7,270,72,137,41,2,10
8,246,76,141,38,2,5
9,233,74,120,44,4,10
10,243,80,160,51,4,15
11,219,81,141,60,5,10
12,257,97,127,53,5,25
13,256,100,139,37,6,20
14,259,89,136,38,2,35
15,267,87,160,40,2,30
16,243,115,148,46,6,5
17,271,106,143,48,4,30
18,252,107,169,41,3,20
19,231,141,176,50,7,25
20,268,115,168,46,8,30
21,283,117,164,53,13,35
22,232,135,164,50,8,55
23,268,125,155,47,6,30
24,258,150,165,49,12,35
25,240,133,166,56,14,65
26,271,150,158,46,15,55
27,254,150,168,50,6,70
