Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,199,66,155,31,1,15
4,238,67,146,38,0,0
5,222,67,133,36,2,5
6,213,70,144,51,6,5
7,249,60,123,41,7,25
8,251,75,136,39,6,30
9,231,76,137,47,1,20
10,224,86,129,50,0,20
11,243,73,124,43,3,10
12,244,71,149,40,3,15
13,227,77,147,42,8,5
14,266,95,141,58,5,25
15,238,102,130,40,7,40
16,272,107,144,48,8,25
17,233,123,166,31,8,30
18,283,89,159,41,5,45
19,281,118,133,52,13,30
20,234,115,152,49,5,50
21,271,119,171,43,6,30
22,273,120,162,39,5,40
23,246,143,181,37,11,30
24,224,132,161,44,14,50
25,244,127,164,56,4,55
26,237,124,180,44,12,35
27,254,141,153,37,14,60
