Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,209,68,106,42,0,25
4,256,67,141,44,2,5
5,256,76,113,44,1,15
6,219,61,133,40,2,5
7,207,66,127,46,1,5
8,215,68,127,48,3,0
9,240,71,136,50,2,15
10,239,91,130,42,1,10
11,229,80,117,39,1,10
12,220,77,129,43,4,10
13,229,91,134,42,8,15
14,220,104,132,44,5,30
15,220,102,117,41,4,35
16,227,104,125,38,6,10
17,246,116,134,41,5,25
18,200,94,143,41,5,25
19,219,124,129,45,5,10
20,239,107,140,46,7,25
21,231,109,149,42,4,40
22,207,123,130,45,7,30
23,269,128,143,36,5,35
24,240,123,131,48,2,25
25,218,144,137,50,10,15
26,224,141,174,44,9,50
27,276,124,139,40,4,40
