Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,219,77,142,45,2,20
4,218,63,167,50,1,10
5,233,60,128,46,1,5
6,224,76,149,40,3,5
7,247,77,143,49,3,5
8,226,79,134,47,3,0
9,259,83,154,45,3,15
10,234,92,156,38,3,20
11,227,101,165,42,4,20
12,264,96,133,37,4,10
13,237,94,144,36,7,35
14,286,110,140,50,8,20
15,246,108,164,46,10,25
16,261,92,157,58,11,45
17,267,100,149,45,9,35
18,256,126,166,62,8,35
19,275,117,137,56,10,50
20,267,113,152,38,6,45
21,229,128,161,40,16,60
22,291,117,164,54,10,40
23,249,125,175,42,16,45
24,235,137,162,66,5,70
25,230,128,168,36,10,70
26,283,136,169,41,7,20
27,259,141,178,44,12,70
