Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,221,80,142,38,0,0
4,239,54,138,44,5,5
5,211,83,124,35,2,5
6,233,66,141,50,2,0
7,236,85,144,53,5,20
8,234,83,141,39,2,20
9,261,88,153,61,1,5
10,291,76,125,41,6,30
11,244,90,150,45,7,30
12,235,98,142,44,9,15
13,249,93,139,48,3,30
14,262,94,162,44,4,15
15,238,98,156,32,5,35
16,268,102,136,41,4,25
17,295,114,174,45,5,35
18,236,116,163,52,4,20
19,255,117,123,43,9,5
20,276,104,159,43,13,45
21,266,148,154,37,9,45
22,258,148,150,48,10,30
23,241,156,178,47,9,60
24,245,150,174,52,14,70
25,292,118,158,48,11,65
26,282,146,156,45,13,50
27,256,141,171,48,10,45
