Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,196,48,141,33,0,5
4,196,71,156,31,1,5
5,241,72,130,39,1,5
6,225,85,133,30,5,0
7,256,71,130,37,5,10
8,221,69,141,38,4,20
9,255,81,146,44,4,35
10,249,83,153,45,5,20
11,256,109,133,32,10,25
12,262,97,146,60,6,40
13,230,94,128,33,6,45
14,277,103,139,36,4,10
15,249,91,164,44,7,25
16,261,87,156,38,5,25
17,279,113,165,50,8,35
18,255,124,139,50,11,20
19,240,115,176,56,5,40
20,253,138,152,38,7,35
21,262,130,189,47,9,40
22,277,133,140,35,6,40
23,249,135,162,52,9,40
24,289,115,155,51,14,40
25,258,150,154,50,9,40
26,270,149,166,38,11,55
27,266,140,141,45,17,50
