Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,236,61,149,32,2,5
4,221,62,129,44,2,0
5,209,63,138,45,4,10
6,189,55,131,46,1,25
7,226,64,130,48,1,15
8,269,77,144,49,1,10
9,248,75,134,29,2,5
10,250,78,156,40,3,10
11,235,107,154,45,3,5
12,236,96,147,39,2,5
13,249,76,152,42,7,15
14,226,97,142,38,4,30
15,263,102,125,59,7,10
16,271,98,164,43,5,30
17,254,128,167,41,11,15
18,244,116,144,53,4,55
19,262,104,153,53,7,45
20,279,105,147,56,12,35
21,258,129,183,47,13,35
22,231,138,169,49,6,65
23,273,128,162,40,7,45
24,229,132,171,39,10,35
25,272,133,155,60,13,60
26,263,147,168,58,7,60
27,250,134,143,60,17,25
