Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,197,79,136,40,3,10
4,230,75,122,39,5,15
5,253,63,141,42,2,5
6,204,67,116,45,2,25
7,211,79,145,36,3,10
8,226,81,140,50,1,5
9,250,82,132,40,6,20
10,234,86,164,41,8,15
11,272,91,129,29,3,35
12,242,91,164,46,6,30
13,236,89,153,44,2,20
14,229,95,130,31,5,25
15,245,98,148,55,7,10
16,270,105,147,35,2,30
17,240,119,147,49,6,20
18,298,120,144,47,3,15
19,249,109,170,53,9,25
20,259,136,143,44,6,30
21,253,130,153,48,9,35
22,262,125,150,46,7,50
23,238,119,159,39,3,25
24,283,130,167,61,6,20
25,231,149,156,49,7,15
26,271,124,171,49,9,50
27,280,144,154,48,5,50
