Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,237,68,128,31,3,5
4,219,72,150,42,2,30
5,231,71,129,40,1,15
6,239,63,149,41,1,0
7,220,74,120,45,2,15
8,242,77,143,47,3,10
9,240,76,175,40,4,10
10,235,81,163,45,5,15
11,276,94,134,47,0,20
12,229,87,132,39,6,0
13,252,100,147,53,3,15
14,264,108,149,45,3,30
15,269,103,146,41,7,25
16,250,99,153,49,9,20
17,284,103,158,33,6,25
18,265,114,165,43,8,45
19,256,117,163,59,9,45
20,260,121,156,36,7,40
21,251,121,169,47,6,40
22,252,133,164,32,2,20
23,272,125,155,47,8,25
24,264,129,168,48,12,35
25,254,139,155,46,5,40
26,264,141,181,55,10,30
27,274,163,182,58,14,50
