Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,223,71,142,46,2,15
4,246,68,124,40,5,10
5,196,91,133,51,1,25
6,223,89,136,29,2,20
7,228,81,123,35,2,0
8,231,89,133,43,0,15
9,223,82,141,42,0,0
10,232,67,122,35,3,0
11,217,82,131,49,1,5
12,239,96,149,39,0,5
13,216,79,137,52,3,5
14,218,101,143,47,8,10
15,248,88,144,43,3,15
16,242,90,159,37,3,40
17,242,115,147,36,3,15
18,225,121,156,37,6,20
19,250,102,160,55,3,20
20,249,115,152,39,11,15
21,254,102,138,40,8,35
22,255,117,170,41,5,25
23,238,117,160,31,8,30
24,252,120,165,43,8,25
25,222,132,170,51,8,35
26,239,165,145,37,9,40
27,271,133,159,54,5,45
