Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,196,56,122,35,1,15
4,220,78,154,41,1,10
5,238,63,134,33,2,10
6,224,86,146,37,3,15
7,212,85,145,45,4,5
8,233,61,135,49,2,30
9,230,81,154,41,5,5
10,213,85,137,40,0,10
11,224,88,141,44,4,10
12,251,84,157,56,4,15
13,236,94,138,40,2,10
14,209,91,150,57,6,15
15,225,90,136,33,3,15
16,274,105,121,47,7,25
17,239,102,167,39,5,20
18,230,107,160,35,2,50
19,220,122,139,39,6,10
20,235,112,136,57,10,30
21,232,116,155,52,5,40
22,208,134,163,44,7,20
23,240,130,146,51,7,40
24,240,117,152,54,5,30
25,247,124,145,44,4,20
26,257,134,157,45,4,25
27,238,121,178,41,12,30
