Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,227,69,109,44,2,10
4,199,64,137,45,0,20
5,232,69,143,36,3,5
6,225,77,147,42,2,10
7,241,80,143,30,2,20
8,245,62,139,49,3,5
9,247,90,117,42,1,0
10,237,83,138,46,6,5
11,259,69,144,44,4,15
12,246,97,146,43,2,35
13,271,79,130,38,4,5
14,244,126,154,48,10,30
15,236,103,143,43,2,25
16,250,102,145,45,8,20
17,264,100,165,45,10,30
18,251,110,169,47,4,45
19,250,108,151,43,5,35
20,277,124,164,46,0,45
21,213,126,159,44,8,0
22,230,114,161,45,6,10
23,227,128,180,58,9,25
24,279,129,180,54,9,45
25,243,135,167,48,9,35
26,274,153,171,55,8,45
27,242,146,158,49,12,20
