Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,259,65,124,38,1,20
4,250,62,160,36,1,25
5,258,71,145,42,4,15
6,287,76,129,41,2,15
7,290,72,135,52,3,10
8,288,103,145,54,0,5
9,308,79,152,50,2,10
10,285,95,142,43,2,5
11,318,101,130,33,3,10
12,320,104,156,41,3,10
13,266,91,162,50,3,10
14,303,100,148,48,3,20
15,290,106,155,40,6,15
16,307,116,175,44,7,15
17,272,128,140,48,2,30
18,305,122,157,41,6,10
19,290,141,162,51,5,35
20,304,135,189,55,4,25
21,315,152,163,49,6,5
22,276,141,181,37,7,50
23,275,167,173,41,7,30
24,287,157,173,45,9,40
25,284,148,159,54,8,45
26,303,173,162,42,11,40
27,304,168,164,45,9,45
