Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,167,54,146,35,3,0
4,173,61,131,39,3,25
5,186,64,136,43,1,0
6,172,72,121,38,3,10
7,181,71,155,47,4,15
8,231,57,153,45,3,15
9,213,85,146,39,2,10
10,204,68,134,47,6,20
11,202,76,131,38,2,25
12,206,86,150,41,1,10
13,224,77,146,48,2,15
14,232,72,155,46,7,10
15,228,79,150,44,4,20
16,201,98,166,38,7,15
17,215,102,166,31,7,25
18,231,114,143,47,2,15
19,212,108,159,39,7,25
20,225,106,166,49,7,45
21,240,101,173,53,10,40
22,235,128,150,57,7,35
23,230,98,206,39,8,30
24,215,135,162,43,14,50
25,230,125,167,43,10,50
26,213,129,159,58,4,45
27,219,102,188,55,11,40
