Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,217,68,153,55,0,25
4,219,82,143,38,2,10
5,244,67,143,42,2,15
6,265,77,134,42,2,10
7,244,79,134,41,3,25
8,235,86,141,38,2,0
9,237,84,143,41,1,5
10,251,93,144,38,3,10
11,288,83,136,40,5,15
12,271,93,146,47,5,5
13,270,96,152,52,6,25
14,279,81,161,34,6,25
15,251,101,155,43,5,30
16,300,116,149,46,4,45
17,287,112,165,51,4,20
18,271,119,155,47,12,20
19,241,138,168,40,7,35
20,284,123,146,58,8,40
21,278,131,188,41,11,40
22,247,120,153,65,9,35
23,258,147,152,45,10,40
24,275,163,142,42,9,45
25,285,145,137,43,9,55
26,278,145,165,51,11,35
27,287,138,168,46,17,60
