Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,255,64,158,47,0,15
4,235,72,159,40,2,15
5,239,65,147,54,3,5
6,256,62,137,50,2,5
7,238,88,131,46,2,20
8,220,89,149,55,1,5
9,243,91,152,54,5,5
10,250,95,147,45,4,25
11,257,90,127,51,4,5
12,232,93,130,55,4,25
13,236,81,150,36,3,20
14,224,121,136,45,2,20
15,237,106,143,39,7,15
16,242,109,147,40,5,25
17,246,128,151,54,3,30
18,231,121,140,46,5,30
19,255,108,121,48,7,15
20,251,121,147,36,11,35
21,209,128,158,51,5,40
22,265,119,142,41,6,25
23,222,116,144,49,6,30
24,257,123,171,50,6,20
25,270,154,163,53,3,30
26,224,138,156,47,7,20
27,236,134,167,44,9,40
