Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,207,67,144,39,1,20
4,217,66,152,34,1,15
5,236,73,124,43,3,10
6,228,72,138,42,1,15
7,239,69,142,32,1,0
8,241,79,132,39,4,15
9,255,70,144,39,6,10
10,204,98,140,38,3,30
11,258,72,154,52,2,15
12,263,98,160,51,3,5
13,259,92,167,41,5,10
14,250,108,159,43,3,5
15,249,106,151,51,4,35
16,244,99,131,33,5,25
17,259,103,140,45,9,25
18,262,122,164,42,6,25
19,274,118,163,37,8,40
20,257,128,161,47,10,30
21,295,125,171,47,11,35
22,270,130,155,47,11,35
23,284,117,173,56,11,75
24,277,147,162,61,3,40
25,254,152,162,51,11,30
26,248,141,158,60,7,55
27,258,136,164,55,8,40
