Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,198,58,133,37,1,15
4,197,69,106,35,2,10
5,201,74,100,27,2,15
6,231,77,104,44,2,5
7,216,67,107,39,2,15
8,239,70,112,41,1,5
9,198,81,125,47,2,10
10,246,87,96,37,3,15
11,254,80,111,27,5,10
12,254,105,111,31,3,15
13,243,111,134,36,6,20
14,194,100,97,40,1,20
15,235,99,142,43,2,10
16,257,112,123,34,6,5
17,240,110,120,41,1,30
18,245,83,134,37,13,0
19,257,120,127,39,5,35
20,258,109,131,54,7,45
21,238,115,127,58,2,35
22,251,117,136,36,8,15
23,230,138,115,52,5,35
24,231,129,149,56,10,35
25,262,127,116,44,4,25
26,213,124,124,37,11,45
27,249,148,125,42,8,40
