Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,217,81,135,36,1,15
4,213,53,167,38,3,0
5,212,69,143,35,3,5
6,217,85,138,44,3,20
7,232,71,149,40,1,5
8,223,76,146,45,2,10
9,254,77,146,43,5,30
10,261,80,146,44,4,10
11,235,78,160,40,2,25
12,228,101,129,42,4,10
13,233,98,124,42,5,25
14,256,100,144,47,3,10
15,249,98,160,39,5,20
16,261,110,147,50,7,40
17,265,106,135,49,7,30
18,274,116,157,38,10,25
19,263,111,156,43,7,40
20,228,121,179,57,6,30
21,270,145,152,43,6,20
22,278,118,166,35,7,65
23,259,137,166,46,14,20
24,241,147,173,62,9,60
25,290,135,161,44,10,45
26,235,156,160,58,6,45
27,219,134,155,50,11,30
