Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,198,60,133,47,0,15
4,212,70,128,42,1,15
5,205,79,152,40,1,5
6,229,87,128,37,2,5
7,266,71,150,27,0,5
8,227,76,140,46,2,5
9,239,91,141,47,1,5
10,256,86,175,39,3,15
11,240,90,172,46,5,10
12,267,77,164,35,7,25
13,210,97,160,37,5,15
14,239,83,168,49,4,40
15,214,114,165,52,6,25
16,262,107,144,44,4,20
17,239,107,171,46,9,15
18,240,106,166,44,4,45
19,250,130,174,46,7,20
20,256,124,173,47,10,30
21,272,119,174,44,8,40
22,241,124,160,39,12,50
23,258,136,175,52,7,25
24,286,120,189,57,7,70
25,264,121,172,65,7,40
26,267,131,177,54,9,30
27,246,144,154,54,9,30
