Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,174,67,137,27,1,40
4,238,69,144,37,4,15
5,218,69,136,44,3,20
6,239,58,134,43,1,15
7,264,70,145,43,0,10
8,238,94,143,42,2,0
9,269,79,154,46,5,10
10,261,93,139,44,3,30
11,240,89,148,43,5,5
12,228,99,137,36,4,10
13,244,96,136,47,3,20
14,261,111,169,38,8,25
15,273,110,172,44,8,30
16,264,103,166,37,5,35
17,292,93,130,42,7,40
18,268,123,164,41,9,35
19,281,139,169,45,5,25
20,244,132,168,42,7,30
21,292,121,149,40,5,30
22,267,111,167,54,14,35
23,299,127,168,43,8,35
24,258,150,175,65,11,35
25,279,107,182,42,7,45
26,301,159,159,51,14,50
27,277,133,155,49,13,70
