Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,205,77,136,48,1,25
4,224,53,137,42,1,10
5,227,61,124,43,1,0
6,228,73,122,42,0,5
7,230,82,110,49,2,10
8,232,76,133,41,1,15
9,221,79,145,39,3,5
10,221,100,144,41,2,5
11,234,84,145,44,2,5
12,233,87,149,44,4,5
13,249,93,131,31,2,15
14,247,103,136,37,9,15
15,227,94,123,48,0,25
16,236,108,143,45,5,20
17,251,109,130,43,3,30
18,218,122,169,53,6,20
19,253,107,139,51,8,20
20,209,112,145,58,4,30
21,235,133,158,62,6,25
22,225,103,141,57,6,30
23,239,146,162,42,5,30
24,247,120,143,56,5,35
25,265,150,162,59,6,30
26,234,138,162,49,7,15
27,271,130,156,69,10,45
