Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,198,64,150,46,1,20
4,203,68,154,41,3,10
5,203,70,156,40,1,15
6,248,101,127,36,3,0
7,235,70,115,44,1,20
8,213,77,140,50,1,10
9,235,66,136,41,3,10
10,241,89,134,49,3,0
11,224,94,134,49,5,10
12,253,93,132,43,3,20
13,226,92,147,44,4,10
14,211,83,141,42,2,30
15,215,88,147,41,3,10
16,229,95,159,39,3,0
17,221,87,139,43,5,15
18,239,106,164,47,4,35
19,230,125,160,49,7,25
20,239,111,142,64,5,30
21,229,114,154,55,7,10
22,201,147,180,45,4,10
23,262,112,181,46,8,25
24,250,126,158,65,5,45
25,226,133,169,54,3,25
26,250,136,184,55,6,40
27,251,130,135,44,8,20
