Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,196,69,127,43,2,25
4,211,77,147,38,1,10
5,222,72,136,43,1,10
6,214,74,128,43,5,5
7,249,72,121,43,3,10
8,207,80,148,33,4,10
9,239,79,130,37,4,20
10,236,82,151,48,1,25
11,234,86,127,56,1,15
12,209,80,134,44,6,5
13,220,97,159,42,4,35
14,236,82,161,38,2,20
15,238,87,128,35,2,10
16,244,98,144,45,4,0
17,226,118,150,36,7,25
18,234,117,149,44,6,15
19,251,97,136,57,2,35
20,268,124,157,39,6,10
21,222,130,141,41,4,30
22,231,137,170,49,5,25
23,229,141,178,44,5,25
24,248,127,141,46,3,45
25,209,120,131,54,7,15
26,249,127,157,43,11,20
27,229,131,158,52,6,30
