Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,195,75,106,35,0,25
4,223,80,130,42,1,0
5,229,75,144,51,0,0
6,221,82,144,44,0,10
7,212,82,158,41,1,5
8,263,79,117,44,2,0
9,247,79,132,45,2,0
10,252,79,161,52,1,25
11,248,90,138,42,6,0
12,246,88,143,36,3,25
13,272,87,131,43,5,10
14,250,95,143,40,8,20
15,266,95,144,43,4,25
16,287,108,154,34,6,40
17,262,82,158,50,7,25
18,268,101,170,53,7,15
19,256,137,171,32,9,35
20,262,113,172,52,5,45
21,292,118,146,46,11,20
22,272,137,158,45,8,45
23,279,144,163,47,5,50
24,248,143,150,62,11,50
25,287,135,165,36,7,45
26,273,132,188,49,11,15
27,244,147,172,59,11,60
