Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,183,67,115,28,1,35
4,230,64,124,40,1,10
5,250,81,149,37,2,10
6,197,69,142,48,1,5
7,229,67,139,50,2,0
8,240,77,128,38,3,10
9,236,89,150,51,6,5
10,229,88,134,50,2,35
11,232,81,143,40,1,10
12,271,80,142,46,4,10
13,273,86,156,47,4,15
14,262,109,139,39,4,15
15,246,112,148,51,6,30
16,281,101,135,45,4,5
17,264,107,132,38,6,30
18,245,101,150,51,4,15
19,274,128,130,41,9,30
20,271,129,163,55,6,65
21,276,135,147,58,7,20
22,247,117,181,44,7,35
23,267,156,174,37,14,30
24,256,125,174,40,14,50
25,249,147,167,58,15,55
26,279,141,164,33,17,75
27,281,132,177,58,15,80
