Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,243,63,137,55,2,15
4,217,81,139,54,4,10
5,208,72,128,52,1,15
6,242,77,121,48,2,15
7,226,74,140,32,2,10
8,227,79,136,52,6,5
9,227,87,113,39,3,15
10,200,74,140,48,1,25
11,254,78,135,33,6,5
12,223,82,146,41,3,20
13,244,103,150,34,9,25
14,239,103,140,47,6,30
15,223,99,149,57,7,35
16,239,115,130,45,2,10
17,242,111,132,42,6,15
18,235,128,141,36,3,35
19,227,124,124,32,4,20
20,236,95,159,45,6,25
21,260,124,153,42,4,20
22,243,122,152,47,6,30
23,242,125,153,37,7,20
24,253,130,145,49,8,20
25,226,115,162,39,5,30
26,230,137,131,41,10,35
27,191,119,143,44,3,40
