Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,209,63,137,32,1,20
4,232,48,153,34,1,0
5,238,74,135,38,1,10
6,226,76,143,34,2,5
7,240,65,140,47,1,5
8,256,78,139,41,4,5
9,209,88,119,40,5,20
10,270,91,128,50,3,25
11,278,91,136,43,5,25
12,220,104,127,41,3,25
13,243,84,135,50,7,10
14,260,112,172,46,10,20
15,248,103,153,42,6,45
16,235,135,137,46,4,50
17,259,114,145,48,4,15
18,236,97,157,55,6,20
19,258,130,167,54,10,20
20,261,126,148,43,16,50
21,263,115,152,56,10,30
22,274,120,163,63,7,70
23,236,139,165,61,12,50
24,234,122,148,38,3,35
25,283,124,167,40,11,25
26,286,127,163,56,8,60
27,289,151,172,48,11,50
