Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,211,65,141,41,1,10
4,235,67,133,38,1,10
5,240,62,150,46,3,15
6,223,63,143,34,3,5
7,235,76,137,36,1,25
8,259,76,142,40,3,0
9,247,98,151,36,2,10
10,247,90,130,48,2,15
11,254,83,150,51,3,10
12,238,85,145,41,6,5
13,238,93,162,45,7,45
14,283,104,146,50,6,20
15,233,96,152,55,3,25
16,257,99,165,54,5,20
17,265,95,161,58,4,45
18,245,112,159,47,4,30
19,262,118,171,50,6,0
20,265,136,166,53,8,25
21,243,146,165,53,5,15
22,278,140,156,56,7,55
23,252,126,170,42,12,40
24,293,123,154,52,7,55
25,262,140,154,36,7,25
26,248,137,163,53,10,35
27,259,149,177,46,7,45
