Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,218,70,140,34,3,5
4,229,74,134,48,2,10
5,237,61,134,26,4,10
6,217,88,150,36,1,25
7,224,82,168,50,4,15
8,216,78,149,43,6,15
9,255,83,154,40,3,15
10,231,91,134,42,3,20
11,260,75,161,36,4,5
12,263,100,141,45,3,25
13,251,84,172,34,5,20
14,264,101,141,49,6,25
15,285,115,165,41,3,15
16,268,99,163,44,8,10
17,289,105,153,47,8,45
18,247,135,157,54,3,25
19,263,119,156,58,6,30
20,246,116,163,51,5,20
21,273,129,168,49,6,35
22,267,141,154,43,8,25
23,234,131,184,51,7,30
24,271,152,177,49,14,20
25,234,153,151,50,12,65
26,283,155,168,50,12,60
27,284,124,156,47,14,50
