Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,207,56,143,41,1,10
4,232,71,140,46,4,5
5,212,64,125,41,3,30
6,237,70,126,53,2,10
7,230,79,136,40,1,15
8,236,79,141,42,3,10
9,226,81,162,50,6,10
10,250,87,142,43,7,20
11,262,72,146,34,1,50
12,246,91,150,26,5,5
13,249,97,169,40,4,10
14,248,99,150,33,1,25
15,270,95,145,50,5,15
16,236,99,171,50,6,15
17,257,98,163,47,3,15
18,257,105,174,44,5,25
19,280,122,152,61,8,25
20,232,139,160,53,3,20
21,227,119,165,52,11,35
22,265,126,165,64,7,50
23,238,143,167,51,6,50
24,268,134,169,52,10,35
25,259,152,155,56,6,50
26,278,123,161,41,4,30
27,258,163,163,42,19,5
