Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,218,61,162,41,0,25
4,214,65,149,42,3,10
5,208,68,137,51,1,10
6,211,74,154,41,4,5
7,240,70,138,42,2,20
8,243,82,155,48,0,0
9,260,88,140,45,3,10
10,230,80,138,52,3,20
11,212,93,147,45,4,15
12,247,96,128,50,3,15
13,240,87,156,42,1,15
14,241,106,131,42,2,0
15,270,109,146,46,3,15
16,263,104,142,54,6,15
17,247,99,153,50,6,25
18,220,103,153,40,6,30
19,248,100,170,41,7,5
20,265,123,147,45,6,50
21,234,125,139,57,6,35
22,261,108,151,54,12,20
23,260,136,166,40,6,35
24,272,131,144,36,6,40
25,262,134,168,45,6,25
26,276,142,174,52,4,50
27,263,144,160,43,8,20
