Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,221,55,129,46,1,20
4,226,68,141,36,0,5
5,232,68,138,51,1,0
6,205,78,133,41,3,0
7,249,76,141,36,3,5
8,229,75,145,44,2,20
9,242,73,150,41,2,10
10,227,81,127,56,2,15
11,219,78,130,36,7,15
12,230,92,140,42,6,15
13,242,105,166,48,0,35
14,221,98,131,53,3,10
15,238,102,150,48,4,15
16,251,84,112,44,2,5
17,244,103,138,36,3,20
18,239,98,156,41,8,20
19,218,117,142,46,7,15
20,267,109,150,48,4,30
21,246,108,150,47,7,35
22,248,159,171,51,6,30
23,220,141,145,38,5,30
24,214,122,156,57,9,25
25,220,121,183,41,8,30
26,244,127,131,54,10,55
27,242,143,166,46,10,55
